"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"9982","Islington","E09000019","Sexual Offences",2018-08-01,51
"9983","Islington","E09000019","Theft and Handling",2018-08-01,912
"9984","Islington","E09000019","Violence Against The Person",2018-08-01,639
"9985","Islington","E09000019","Burglary",2018-09-01,210
"9986","Islington","E09000019","Criminal Damage",2018-09-01,159
"9987","Islington","E09000019","Drugs",2018-09-01,124
"9988","Islington","E09000019","Fraud or Forgery",2018-09-01,3
"9989","Islington","E09000019","Other Notifiable Offences",2018-09-01,36
"9990","Islington","E09000019","Robbery",2018-09-01,124
"9991","Islington","E09000019","Sexual Offences",2018-09-01,36
"9992","Islington","E09000019","Theft and Handling",2018-09-01,956
"9993","Islington","E09000019","Violence Against The Person",2018-09-01,679
"9994","Islington","E09000019","Burglary",2018-10-01,281
"9995","Islington","E09000019","Criminal Damage",2018-10-01,156
"9996","Islington","E09000019","Drugs",2018-10-01,83
"9997","Islington","E09000019","Fraud or Forgery",2018-10-01,4
"9998","Islington","E09000019","Other Notifiable Offences",2018-10-01,45
"9999","Islington","E09000019","Robbery",2018-10-01,113
"10000","Islington","E09000019","Sexual Offences",2018-10-01,74
"10001","Islington","E09000019","Theft and Handling",2018-10-01,1071
"10002","Islington","E09000019","Violence Against The Person",2018-10-01,734
"10003","Islington","E09000019","Burglary",2018-11-01,255
"10004","Islington","E09000019","Criminal Damage",2018-11-01,149
"10005","Islington","E09000019","Drugs",2018-11-01,104
"10006","Islington","E09000019","Fraud or Forgery",2018-11-01,3
"10007","Islington","E09000019","Other Notifiable Offences",2018-11-01,41
"10008","Islington","E09000019","Robbery",2018-11-01,116
"10009","Islington","E09000019","Sexual Offences",2018-11-01,40
"10010","Islington","E09000019","Theft and Handling",2018-11-01,987
"10011","Islington","E09000019","Violence Against The Person",2018-11-01,628
"10012","Islington","E09000019","Burglary",2018-12-01,271
"10013","Islington","E09000019","Criminal Damage",2018-12-01,140
"10014","Islington","E09000019","Drugs",2018-12-01,94
"10015","Islington","E09000019","Fraud or Forgery",2018-12-01,4
"10016","Islington","E09000019","Other Notifiable Offences",2018-12-01,34
"10017","Islington","E09000019","Robbery",2018-12-01,105
"10018","Islington","E09000019","Sexual Offences",2018-12-01,49
"10019","Islington","E09000019","Theft and Handling",2018-12-01,981
"10020","Islington","E09000019","Violence Against The Person",2018-12-01,662
"10021","Islington","E09000019","Arson and Criminal Damage",2019-01-01,141
"10022","Islington","E09000019","Burglary",2019-01-01,299
"10023","Islington","E09000019","Drug Offences",2019-01-01,101
"10024","Islington","E09000019","Miscellaneous Crimes Against Society",2019-01-01,26
"10025","Islington","E09000019","Possession of Weapons",2019-01-01,30
"10026","Islington","E09000019","Public Order Offences",2019-01-01,114
"10027","Islington","E09000019","Robbery",2019-01-01,118
"10028","Islington","E09000019","Sexual Offences",2019-01-01,54
"10029","Islington","E09000019","Theft",2019-01-01,817
"10030","Islington","E09000019","Vehicle Offences",2019-01-01,249
"10031","Islington","E09000019","Violence Against the Person",2019-01-01,526
"10032","Islington","E09000019","Arson and Criminal Damage",2019-02-01,136
"10033","Islington","E09000019","Burglary",2019-02-01,208
"10034","Islington","E09000019","Drug Offences",2019-02-01,103
"10035","Islington","E09000019","Miscellaneous Crimes Against Society",2019-02-01,19
"10036","Islington","E09000019","Possession of Weapons",2019-02-01,24
"10037","Islington","E09000019","Public Order Offences",2019-02-01,139
"10038","Islington","E09000019","Robbery",2019-02-01,99
"10039","Islington","E09000019","Sexual Offences",2019-02-01,33
"10040","Islington","E09000019","Theft",2019-02-01,765
"10041","Islington","E09000019","Vehicle Offences",2019-02-01,188
"10042","Islington","E09000019","Violence Against the Person",2019-02-01,499
"10043","Islington","E09000019","Arson and Criminal Damage",2019-03-01,127
"10044","Islington","E09000019","Burglary",2019-03-01,215
"10045","Islington","E09000019","Drug Offences",2019-03-01,106
"10046","Islington","E09000019","Miscellaneous Crimes Against Society",2019-03-01,23
"10047","Islington","E09000019","Possession of Weapons",2019-03-01,24
"10048","Islington","E09000019","Public Order Offences",2019-03-01,147
"10049","Islington","E09000019","Robbery",2019-03-01,124
"10050","Islington","E09000019","Sexual Offences",2019-03-01,50
"10051","Islington","E09000019","Theft",2019-03-01,774
"10052","Islington","E09000019","Vehicle Offences",2019-03-01,273
"10053","Islington","E09000019","Violence Against the Person",2019-03-01,594
"10054","Islington","E09000019","Arson and Criminal Damage",2019-04-01,127
"10055","Islington","E09000019","Burglary",2019-04-01,197
"10056","Islington","E09000019","Drug Offences",2019-04-01,100
"10057","Islington","E09000019","Miscellaneous Crimes Against Society",2019-04-01,26
"10058","Islington","E09000019","Possession of Weapons",2019-04-01,16
"10059","Islington","E09000019","Public Order Offences",2019-04-01,149
"10060","Islington","E09000019","Robbery",2019-04-01,127
"10061","Islington","E09000019","Sexual Offences",2019-04-01,70
"10062","Islington","E09000019","Theft",2019-04-01,902
"10063","Islington","E09000019","Vehicle Offences",2019-04-01,262
"10064","Islington","E09000019","Violence Against the Person",2019-04-01,522
"10065","Islington","E09000019","Arson and Criminal Damage",2019-05-01,115
"10066","Islington","E09000019","Burglary",2019-05-01,197
"10067","Islington","E09000019","Drug Offences",2019-05-01,102
"10068","Islington","E09000019","Miscellaneous Crimes Against Society",2019-05-01,39
"10069","Islington","E09000019","Possession of Weapons",2019-05-01,22
"10070","Islington","E09000019","Public Order Offences",2019-05-01,150
"10071","Islington","E09000019","Robbery",2019-05-01,134
"10072","Islington","E09000019","Sexual Offences",2019-05-01,57
"10073","Islington","E09000019","Theft",2019-05-01,910
"10074","Islington","E09000019","Vehicle Offences",2019-05-01,231
"10075","Islington","E09000019","Violence Against the Person",2019-05-01,514
"10076","Islington","E09000019","Arson and Criminal Damage",2019-06-01,121
"10077","Islington","E09000019","Burglary",2019-06-01,192
"10078","Islington","E09000019","Drug Offences",2019-06-01,94
"10079","Islington","E09000019","Miscellaneous Crimes Against Society",2019-06-01,26
"10080","Islington","E09000019","Possession of Weapons",2019-06-01,17
"10081","Islington","E09000019","Public Order Offences",2019-06-01,140
"10082","Islington","E09000019","Robbery",2019-06-01,114
"10083","Islington","E09000019","Sexual Offences",2019-06-01,38
"10084","Islington","E09000019","Theft",2019-06-01,817
"10085","Islington","E09000019","Vehicle Offences",2019-06-01,209
"10086","Islington","E09000019","Violence Against the Person",2019-06-01,521
"10087","Islington","E09000019","Arson and Criminal Damage",2019-07-01,125
"10088","Islington","E09000019","Burglary",2019-07-01,259
"10089","Islington","E09000019","Drug Offences",2019-07-01,130
"10090","Islington","E09000019","Miscellaneous Crimes Against Society",2019-07-01,32
"10091","Islington","E09000019","Possession of Weapons",2019-07-01,31
"10092","Islington","E09000019","Public Order Offences",2019-07-01,172
"10093","Islington","E09000019","Robbery",2019-07-01,154
"10094","Islington","E09000019","Sexual Offences",2019-07-01,55
"10095","Islington","E09000019","Theft",2019-07-01,1004
"10096","Islington","E09000019","Vehicle Offences",2019-07-01,263
"10097","Islington","E09000019","Violence Against the Person",2019-07-01,567
"10098","Islington","E09000019","Arson and Criminal Damage",2019-08-01,115
"10099","Islington","E09000019","Burglary",2019-08-01,194
"10100","Islington","E09000019","Drug Offences",2019-08-01,110
"10101","Islington","E09000019","Miscellaneous Crimes Against Society",2019-08-01,28
"10102","Islington","E09000019","Possession of Weapons",2019-08-01,25
"10103","Islington","E09000019","Public Order Offences",2019-08-01,143
"10104","Islington","E09000019","Robbery",2019-08-01,153
"10105","Islington","E09000019","Sexual Offences",2019-08-01,47
"10106","Islington","E09000019","Theft",2019-08-01,877
"10107","Islington","E09000019","Vehicle Offences",2019-08-01,226
"10108","Islington","E09000019","Violence Against the Person",2019-08-01,475
"10109","Islington","E09000019","Arson and Criminal Damage",2019-09-01,120
"10110","Islington","E09000019","Burglary",2019-09-01,219
"10111","Islington","E09000019","Drug Offences",2019-09-01,87
"10112","Islington","E09000019","Miscellaneous Crimes Against Society",2019-09-01,13
"10113","Islington","E09000019","Possession of Weapons",2019-09-01,14
"10114","Islington","E09000019","Public Order Offences",2019-09-01,143
"10115","Islington","E09000019","Robbery",2019-09-01,101
"10116","Islington","E09000019","Sexual Offences",2019-09-01,41
"10117","Islington","E09000019","Theft",2019-09-01,861
"10118","Islington","E09000019","Vehicle Offences",2019-09-01,348
"10119","Islington","E09000019","Violence Against the Person",2019-09-01,510
"10120","Islington","E09000019","Arson and Criminal Damage",2019-10-01,145
"10121","Islington","E09000019","Burglary",2019-10-01,243
"10122","Islington","E09000019","Drug Offences",2019-10-01,121
"10123","Islington","E09000019","Miscellaneous Crimes Against Society",2019-10-01,31
"10124","Islington","E09000019","Possession of Weapons",2019-10-01,14
"10125","Islington","E09000019","Public Order Offences",2019-10-01,129
"10126","Islington","E09000019","Robbery",2019-10-01,126
"10127","Islington","E09000019","Sexual Offences",2019-10-01,49
"10128","Islington","E09000019","Theft",2019-10-01,1023
"10129","Islington","E09000019","Vehicle Offences",2019-10-01,336
"10130","Islington","E09000019","Violence Against the Person",2019-10-01,553
"10131","Islington","E09000019","Arson and Criminal Damage",2019-11-01,123
"10132","Islington","E09000019","Burglary",2019-11-01,202
"10133","Islington","E09000019","Drug Offences",2019-11-01,133
"10134","Islington","E09000019","Miscellaneous Crimes Against Society",2019-11-01,16
"10135","Islington","E09000019","Possession of Weapons",2019-11-01,15
"10136","Islington","E09000019","Public Order Offences",2019-11-01,138
"10137","Islington","E09000019","Robbery",2019-11-01,174
"10138","Islington","E09000019","Sexual Offences",2019-11-01,58
"10139","Islington","E09000019","Theft",2019-11-01,939
"10140","Islington","E09000019","Vehicle Offences",2019-11-01,269
"10141","Islington","E09000019","Violence Against the Person",2019-11-01,552
"10142","Islington","E09000019","Arson and Criminal Damage",2019-12-01,112
"10143","Islington","E09000019","Burglary",2019-12-01,228
"10144","Islington","E09000019","Drug Offences",2019-12-01,124
"10145","Islington","E09000019","Miscellaneous Crimes Against Society",2019-12-01,23
"10146","Islington","E09000019","Possession of Weapons",2019-12-01,17
"10147","Islington","E09000019","Public Order Offences",2019-12-01,163
"10148","Islington","E09000019","Robbery",2019-12-01,142
"10149","Islington","E09000019","Sexual Offences",2019-12-01,51
"10150","Islington","E09000019","Theft",2019-12-01,865
"10151","Islington","E09000019","Vehicle Offences",2019-12-01,220
"10152","Islington","E09000019","Violence Against the Person",2019-12-01,474
"10153","Kensington and Chelsea","E09000020","Burglary",2015-01-01,139
"10154","Kensington and Chelsea","E09000020","Criminal Damage",2015-01-01,94
"10155","Kensington and Chelsea","E09000020","Drugs",2015-01-01,66
"10156","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-01-01,3
"10157","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-01-01,19
"10158","Kensington and Chelsea","E09000020","Robbery",2015-01-01,44
"10159","Kensington and Chelsea","E09000020","Sexual Offences",2015-01-01,22
"10160","Kensington and Chelsea","E09000020","Theft and Handling",2015-01-01,798
"10161","Kensington and Chelsea","E09000020","Violence Against The Person",2015-01-01,339
"10162","Kensington and Chelsea","E09000020","Burglary",2015-02-01,107
"10163","Kensington and Chelsea","E09000020","Criminal Damage",2015-02-01,82
"10164","Kensington and Chelsea","E09000020","Drugs",2015-02-01,44
"10165","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-02-01,3
"10166","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-02-01,21
"10167","Kensington and Chelsea","E09000020","Robbery",2015-02-01,22
"10168","Kensington and Chelsea","E09000020","Sexual Offences",2015-02-01,18
"10169","Kensington and Chelsea","E09000020","Theft and Handling",2015-02-01,702
"10170","Kensington and Chelsea","E09000020","Violence Against The Person",2015-02-01,360
"10171","Kensington and Chelsea","E09000020","Burglary",2015-03-01,133
"10172","Kensington and Chelsea","E09000020","Criminal Damage",2015-03-01,97
"10173","Kensington and Chelsea","E09000020","Drugs",2015-03-01,59
"10174","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-03-01,2
"10175","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-03-01,18
"10176","Kensington and Chelsea","E09000020","Robbery",2015-03-01,23
"10177","Kensington and Chelsea","E09000020","Sexual Offences",2015-03-01,23
"10178","Kensington and Chelsea","E09000020","Theft and Handling",2015-03-01,820
"10179","Kensington and Chelsea","E09000020","Violence Against The Person",2015-03-01,370
"10180","Kensington and Chelsea","E09000020","Burglary",2015-04-01,135
"10181","Kensington and Chelsea","E09000020","Criminal Damage",2015-04-01,95
"10182","Kensington and Chelsea","E09000020","Drugs",2015-04-01,65
"10183","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-04-01,2
"10184","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-04-01,22
"10185","Kensington and Chelsea","E09000020","Robbery",2015-04-01,38
"10186","Kensington and Chelsea","E09000020","Sexual Offences",2015-04-01,15
"10187","Kensington and Chelsea","E09000020","Theft and Handling",2015-04-01,762
"10188","Kensington and Chelsea","E09000020","Violence Against The Person",2015-04-01,314
"10189","Kensington and Chelsea","E09000020","Burglary",2015-05-01,100
"10190","Kensington and Chelsea","E09000020","Criminal Damage",2015-05-01,85
"10191","Kensington and Chelsea","E09000020","Drugs",2015-05-01,76
"10192","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-05-01,2
"10193","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-05-01,21
"10194","Kensington and Chelsea","E09000020","Robbery",2015-05-01,38
"10195","Kensington and Chelsea","E09000020","Sexual Offences",2015-05-01,20
"10196","Kensington and Chelsea","E09000020","Theft and Handling",2015-05-01,870
"10197","Kensington and Chelsea","E09000020","Violence Against The Person",2015-05-01,400
"10198","Kensington and Chelsea","E09000020","Burglary",2015-06-01,128
"10199","Kensington and Chelsea","E09000020","Criminal Damage",2015-06-01,69
"10200","Kensington and Chelsea","E09000020","Drugs",2015-06-01,94
"10201","Kensington and Chelsea","E09000020","Fraud or Forgery",2015-06-01,0
"10202","Kensington and Chelsea","E09000020","Other Notifiable Offences",2015-06-01,21
"10203","Kensington and Chelsea","E09000020","Robbery",2015-06-01,24
"10204","Kensington and Chelsea","E09000020","Sexual Offences",2015-06-01,17
"10205","Kensington and Chelsea","E09000020","Theft and Handling",2015-06-01,870
